D:\Ensayos V?ctor\Test Run 8 28-03-2019 13 07 07\DAQ- Crosshead; ? - (Timed).txt
Test: ENSAYOS TRACCION PLA 1
Test Run: Test Run 8
Date: 28/03/2019 12:58:13


Crosshead 	Load 	Time 		Carga Maxima	
mm	kN	sec		2,163396729	
1,812795061	2,088176758	218,3110046			
1,813659677	2,087549316	218,4109955			
1,814524294	2,086878418	218,5110016			
1,815338153	2,08613501	218,6109924			
1,81620277	2,08535083	218,7109985			
1,81701663	2,08467041	218,8110046			
1,817881246	2,083806885	218,9109955			
1,818695106	2,083094238	219,0110016			
1,819559722	2,082360596	219,1109924			
1,820373582	2,081314453	219,2109985			
1,821187325	2,080407471	219,3110046			
1,822052058	2,079430908	219,4109955			
1,822865801	2,078292969	219,5110016			
1,823679544	2,077122559	219,6109924			
1,824493404	2,075523682	219,7109985			
1,825307263	2,074078613	219,8110046			
1,826121006	2,072563477	219,9109955			
1,826934866	2,066611328	220,0110016			
1,827799482	2,052599609	220,1109924			
1,828664215	1,984260742	220,2109985			
1,831766684	0,04871793	220,298996			
